source,user,session_id,target_x,target_y,gaze_pitch,gaze_yaw,head_pitch,head_yaw,head_roll,head_tx,head_ty,head_tz,iris_left_x,iris_left_y,iris_right_x,iris_right_y,iris_left_ratio_x,iris_left_ratio_y,iris_right_ratio_x,iris_right_ratio_y,eye_left_outer_x,eye_left_outer_y,eye_left_inner_x,eye_left_inner_y,eye_right_inner_x,eye_right_inner_y,eye_right_outer_x,eye_right_outer_y,ear_left,ear_right,face_width,face_height,ipd_px,pos_distance_cm,pos_face_dx,pos_face_dy,timestamp,schema_version
milestone4_pursuit,arsi,20260721-115821,0.950000,0.484119,-0.167629,-0.215423,15.606469,0.997785,-4.060125,-1.201258,1.183231,-32.768276,0.441193,0.413799,0.540588,0.423353,0.596524,-0.036922,0.339229,-0.032384,0.415147,0.411330,0.458301,0.421987,0.511408,0.427154,0.555626,0.424646,0.253257,0.260846,0.210527,0.443805,127.410631,53.077151,-0.021316,0.048141,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.470895,-0.162078,-0.185847,15.597215,0.987086,-4.036156,-1.187334,1.183421,-32.774734,0.441287,0.413722,0.540841,0.423191,0.594287,-0.037656,0.338842,-0.033858,0.415330,0.411293,0.458490,0.421986,0.511636,0.427145,0.555871,0.424565,0.254547,0.264077,0.210697,0.443796,127.610978,52.993821,-0.021174,0.048148,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.457672,-0.178222,-0.201169,15.605863,1.017511,-4.063591,-1.172422,1.183340,-32.762871,0.441553,0.413720,0.541218,0.423195,0.594858,-0.037317,0.337645,-0.033721,0.415500,0.411263,0.458782,0.421975,0.511926,0.427137,0.556212,0.424565,0.254365,0.264568,0.210741,0.443876,127.753281,52.934792,-0.020881,0.048288,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.445786,-0.166685,-0.185643,15.585415,1.019970,-4.062833,-1.164066,1.182572,-32.750141,0.441742,0.413668,0.541627,0.423176,0.596476,-0.037531,0.333118,-0.033799,0.415528,0.411227,0.458957,0.421959,0.512040,0.427129,0.556468,0.424564,0.254418,0.264049,0.210779,0.443880,128.036427,52.817729,-0.020760,0.048292,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.431387,-0.160408,-0.223116,15.589359,1.038325,-4.056660,-1.156827,1.182990,-32.743423,0.441925,0.413639,0.541710,0.423105,0.597189,-0.037882,0.334068,-0.034554,0.415680,0.411225,0.459105,0.421959,0.512167,0.427125,0.556593,0.424545,0.255106,0.265819,0.210827,0.443838,127.905735,52.871697,-0.020631,0.048300,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.419177,-0.184889,-0.218014,15.612391,1.063866,-4.047877,-1.148055,1.183490,-32.728226,0.442061,0.413640,0.541739,0.423105,0.598551,-0.038146,0.335932,-0.034901,0.415804,0.411227,0.459143,0.421989,0.512368,0.427164,0.556662,0.424546,0.255662,0.266655,0.211027,0.443874,127.769687,52.927995,-0.020432,0.048358,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.407021,-0.160532,-0.257078,15.668825,1.077311,-4.060263,-1.135381,1.185821,-32.711605,0.442517,0.413604,0.541924,0.423106,0.602942,-0.038295,0.335864,-0.035033,0.416042,0.411181,0.459416,0.421991,0.512554,0.427178,0.556843,0.424555,0.256657,0.267511,0.211209,0.443991,127.425350,53.071020,-0.020268,0.048669,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.394594,-0.166297,-0.261062,15.698283,1.087769,-4.074258,-1.124060,1.187634,-32.702667,0.442715,0.413530,0.542202,0.423117,0.601993,-0.039055,0.333919,-0.035612,0.416228,0.411163,0.459683,0.421991,0.512694,0.427210,0.557061,0.424644,0.257772,0.268060,0.211352,0.443939,127.531166,53.026986,-0.020091,0.048692,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.380886,-0.182844,-0.217158,15.702249,1.103704,-4.078656,-1.118525,1.187558,-32.699562,0.442796,0.413484,0.542195,0.423104,0.601564,-0.039615,0.336351,-0.035945,0.416316,0.411150,0.459783,0.422001,0.512853,0.427225,0.557133,0.424646,0.258982,0.268255,0.211508,0.443899,127.419918,53.073283,-0.020001,0.048758,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.367956,-0.164185,-0.227701,15.777533,1.137811,-4.075912,-1.114198,1.191858,-32.681774,0.442760,0.413444,0.542211,0.423066,0.599949,-0.039792,0.338827,-0.036083,0.416332,0.411111,0.459829,0.421991,0.512978,0.427194,0.557259,0.424621,0.259802,0.268289,0.211422,0.443971,127.485470,53.045993,-0.019855,0.049062,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.354045,-0.143217,-0.201427,15.785736,1.139314,-4.073428,-1.113914,1.196077,-32.675529,0.442710,0.413137,0.542190,0.422706,0.599272,-0.041082,0.339500,-0.037318,0.416283,0.410903,0.459815,0.421792,0.512957,0.426917,0.557286,0.424379,0.261790,0.270392,0.211351,0.444211,127.520582,53.031387,-0.019829,0.049096,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.341917,-0.143429,-0.207813,15.766409,1.129802,-4.061346,-1.114399,1.197358,-32.667473,0.442685,0.412941,0.542343,0.422432,0.599995,-0.042436,0.336436,-0.038872,0.416149,0.410786,0.459791,0.421747,0.512941,0.426861,0.557326,0.424141,0.263913,0.274023,0.211378,0.444497,127.744600,52.938389,-0.019842,0.049094,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.326534,-0.111685,-0.187373,15.742047,1.145961,-4.059911,-1.115624,1.196830,-32.670135,0.442665,0.412876,0.542327,0.422328,0.599598,-0.042725,0.336485,-0.039515,0.416155,0.410706,0.459774,0.421739,0.512933,0.426831,0.557314,0.424065,0.264209,0.274097,0.211383,0.444596,127.749964,52.936166,-0.019851,0.049061,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.313460,-0.137453,-0.203511,15.704594,1.153112,-4.056567,-1.116776,1.195457,-32.671421,0.442556,0.412782,0.542308,0.422233,0.597658,-0.043549,0.336679,-0.040348,0.416124,0.410676,0.459749,0.421711,0.512924,0.426809,0.557304,0.424028,0.264281,0.274247,0.211382,0.444735,127.863689,52.889084,-0.019851,0.049027,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.300371,-0.133213,-0.213906,15.703487,1.155734,-4.023546,-1.124688,1.197512,-32.662678,0.442182,0.412595,0.542196,0.422058,0.593641,-0.045379,0.336887,-0.041830,0.415899,0.410653,0.459556,0.421652,0.512795,0.426753,0.557218,0.423974,0.264671,0.273511,0.211691,0.444789,128.199578,52.750512,-0.019941,0.048996,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.287389,-0.128735,-0.193164,15.707787,1.121033,-4.011023,-1.133223,1.199871,-32.665119,0.442071,0.412535,0.541953,0.421909,0.593511,-0.045170,0.337005,-0.041349,0.415798,0.410589,0.459454,0.421562,0.512460,0.426609,0.557030,0.423765,0.263974,0.272895,0.211683,0.444789,128.026337,52.821892,-0.020225,0.048998,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.274214,-0.104588,-0.198028,15.714210,1.111365,-3.993278,-1.138010,1.202400,-32.660919,0.442022,0.412445,0.541925,0.421775,0.595258,-0.045139,0.335392,-0.041261,0.415594,0.410519,0.459381,0.421468,0.512264,0.426502,0.556980,0.423613,0.263739,0.272949,0.211664,0.444822,128.052539,52.811084,-0.020290,0.048988,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.262313,-0.117838,-0.211518,15.700322,1.107376,-3.993580,-1.138968,1.203943,-32.658981,0.441726,0.412206,0.541821,0.421527,0.588817,-0.046838,0.337445,-0.042829,0.415583,0.410406,0.459355,0.421367,0.512255,0.426417,0.556972,0.423452,0.263920,0.274613,0.211684,0.444878,128.298001,52.710044,-0.020304,0.048940,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.250052,-0.139742,-0.204271,15.576559,1.111346,-3.997519,-1.138454,1.207460,-32.659817,0.441721,0.411724,0.541754,0.421077,0.587055,-0.048114,0.338954,-0.043739,0.415746,0.409981,0.459349,0.421000,0.512302,0.426109,0.556955,0.422995,0.261828,0.274206,0.211730,0.445564,128.219022,52.742512,-0.020293,0.048469,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.237000,-0.142605,-0.219552,15.378253,1.116207,-4.005599,-1.135289,1.213198,-32.680744,0.442067,0.411204,0.541822,0.420523,0.591633,-0.048828,0.338240,-0.044182,0.415976,0.409470,0.459418,0.420557,0.512389,0.425594,0.556966,0.422460,0.263305,0.275272,0.211549,0.446120,127.861755,52.889883,-0.020202,0.047404,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.223934,-0.110860,-0.223671,15.268563,1.117911,-4.030166,-1.129187,1.221561,-32.672005,0.442155,0.410664,0.541899,0.420090,0.591925,-0.048052,0.339463,-0.043203,0.416059,0.408848,0.459491,0.419978,0.512516,0.425001,0.557094,0.422032,0.264519,0.276259,0.211266,0.447393,127.852514,52.893706,-0.020073,0.046845,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.210835,-0.136562,-0.251232,15.133775,1.131152,-4.030859,-1.123032,1.236243,-32.655075,0.442187,0.409644,0.542177,0.419144,0.591954,-0.049639,0.337500,-0.044098,0.416068,0.407806,0.459499,0.419230,0.512664,0.424259,0.557314,0.421035,0.269138,0.281714,0.211067,0.448847,128.169377,52.762942,-0.019846,0.046166,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.198692,-0.082300,-0.219560,14.980592,1.104805,-4.035008,-1.120451,1.252407,-32.664219,0.442286,0.408776,0.542380,0.418031,0.592908,-0.053926,0.334073,-0.049234,0.416084,0.407268,0.459535,0.418705,0.512681,0.423595,0.557397,0.420301,0.273235,0.288250,0.211190,0.448982,128.293968,52.711702,-0.019842,0.044892,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.186604,-0.115703,-0.221423,14.836432,1.125138,-4.001465,-1.121318,1.255754,-32.684265,0.442283,0.408529,0.542450,0.417647,0.592204,-0.054960,0.332941,-0.050581,0.416092,0.407165,0.459576,0.418481,0.512704,0.423297,0.557417,0.420045,0.273156,0.287629,0.211226,0.448759,128.381795,52.675641,-0.019803,0.044293,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.174443,-0.083680,-0.225437,14.865792,1.132176,-3.985005,-1.121286,1.266107,-32.683559,0.442250,0.408219,0.542448,0.417277,0.590879,-0.055058,0.332966,-0.050260,0.416131,0.406877,0.459594,0.418160,0.512705,0.422913,0.557415,0.419637,0.272412,0.285828,0.211283,0.448764,128.418786,52.660468,-0.019795,0.044333,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.160694,-0.133110,-0.212124,14.842897,1.136386,-3.983160,-1.122848,1.272629,-32.691174,0.442207,0.407897,0.542436,0.416935,0.589720,-0.056507,0.332633,-0.051563,0.416130,0.406758,0.459608,0.417861,0.512652,0.422592,0.557398,0.419488,0.272462,0.286019,0.211358,0.448711,128.457358,52.644655,-0.019808,0.044220,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.147586,-0.088261,-0.204876,14.863341,1.148194,-3.970959,-1.123346,1.282325,-32.690945,0.442075,0.407576,0.542418,0.416537,0.586619,-0.057517,0.332860,-0.052791,0.416137,0.406555,0.459608,0.417576,0.512652,0.422343,0.557394,0.419136,0.270825,0.285213,0.211581,0.448662,128.600888,52.585899,-0.019800,0.044170,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.135385,-0.067424,-0.195552,14.851718,1.142153,-3.957187,-1.123135,1.286779,-32.691566,0.442179,0.407430,0.542422,0.416317,0.588764,-0.057481,0.332553,-0.052636,0.416153,0.406424,0.459615,0.417408,0.512648,0.422138,0.557383,0.418874,0.270468,0.284748,0.211618,0.448639,128.470769,52.639160,-0.019804,0.044054,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.121298,-0.091195,-0.222269,14.813778,1.136469,-3.951266,-1.121488,1.290915,-32.689121,0.442224,0.407259,0.542448,0.416146,0.589392,-0.057480,0.332216,-0.052803,0.416160,0.406229,0.459636,0.417265,0.512658,0.421994,0.557395,0.418705,0.271796,0.285895,0.211707,0.448518,128.446172,52.649240,-0.019787,0.043825,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.108187,-0.076993,-0.234569,14.842672,1.123576,-4.023305,-1.111843,1.304351,-32.695419,0.442624,0.406602,0.542568,0.415918,0.592186,-0.059096,0.331032,-0.052961,0.416529,0.405631,0.459822,0.416765,0.512755,0.421710,0.557444,0.418548,0.271451,0.285241,0.211554,0.448541,128.104283,52.789752,-0.019701,0.043738,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.095037,-0.026096,-0.215639,14.681606,1.133955,-4.067134,-1.105302,1.309851,-32.708153,0.442595,0.405984,0.542646,0.415588,0.588360,-0.061796,0.332807,-0.054985,0.416605,0.405202,0.459973,0.416395,0.512855,0.421470,0.557629,0.418465,0.271302,0.284667,0.211691,0.448316,128.251454,52.729175,-0.019576,0.042640,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.082050,-0.082190,-0.217943,14.585927,1.139028,-4.097572,-1.101681,1.316520,-32.709999,0.442590,0.405368,0.542686,0.415180,0.586204,-0.064159,0.333114,-0.057098,0.416670,0.404753,0.460054,0.415984,0.512926,0.421146,0.557674,0.418303,0.271843,0.284681,0.211736,0.448408,128.316610,52.702400,-0.019498,0.042027,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.068783,-0.031439,-0.214094,14.567696,1.149189,-4.119779,-1.102116,1.335361,-32.715172,0.442233,0.404526,0.542675,0.414585,0.577717,-0.065888,0.333389,-0.058774,0.416665,0.403948,0.460053,0.415379,0.512938,0.420691,0.557675,0.417833,0.270254,0.283050,0.211767,0.448128,128.769271,52.517136,-0.019489,0.041297,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.950000,0.056311,-0.039012,-0.226113,14.510829,1.186526,-4.134005,-1.105390,1.345893,-32.716068,0.442221,0.404196,0.542657,0.414185,0.576898,-0.066156,0.333417,-0.059069,0.416686,0.403638,0.460076,0.415071,0.512924,0.420327,0.557658,0.417445,0.271891,0.284400,0.211874,0.448061,128.758465,52.521544,-0.019487,0.040343,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.913962,0.050000,-0.008370,-0.227534,14.505571,1.162132,-4.191442,-1.100041,1.363021,-32.712372,0.442265,0.403237,0.542632,0.413543,0.574607,-0.068885,0.335120,-0.061431,0.416924,0.402730,0.460097,0.414441,0.513084,0.419910,0.557665,0.416920,0.274794,0.287269,0.211785,0.448290,128.683326,52.552211,-0.019520,0.040320,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.899830,0.050000,0.011602,-0.235002,14.524319,1.175496,-4.205946,-1.098130,1.371516,-32.709110,0.442265,0.402891,0.542790,0.413383,0.574248,-0.069267,0.332817,-0.061612,0.416897,0.402362,0.460128,0.414193,0.513085,0.419763,0.557747,0.416794,0.277735,0.288797,0.211810,0.448140,128.893688,52.466443,-0.019426,0.040261,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.886684,0.050000,-0.001991,-0.235494,14.546774,1.210554,-4.236190,-1.097363,1.385282,-32.702053,0.442266,0.402317,0.542811,0.412911,0.572386,-0.071786,0.333333,-0.064177,0.416956,0.401925,0.460188,0.413875,0.513141,0.419498,0.557791,0.416520,0.276789,0.290587,0.211940,0.447892,128.923516,52.454304,-0.019405,0.039779,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.874123,0.050000,-0.033820,-0.210609,14.513504,1.232886,-4.253003,-1.097749,1.393055,-32.695442,0.442191,0.401880,0.542810,0.412629,0.570595,-0.072799,0.334429,-0.065117,0.416932,0.401505,0.460190,0.413589,0.513171,0.419309,0.557853,0.416301,0.278699,0.292707,0.212031,0.447588,129.024857,52.413105,-0.019378,0.039222,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.860424,0.050000,-0.036760,-0.213215,14.431539,1.269300,-4.246784,-1.104418,1.402239,-32.684887,0.441795,0.401254,0.542790,0.412069,0.565566,-0.074467,0.333354,-0.066752,0.416625,0.401139,0.460119,0.413020,0.513047,0.418733,0.557802,0.416034,0.278748,0.292656,0.212076,0.447503,129.508286,52.217457,-0.019365,0.038481,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.847787,0.050000,-0.032675,-0.216360,14.422304,1.290575,-4.224971,-1.116058,1.414312,-32.684559,0.440977,0.400857,0.542376,0.411666,0.553396,-0.074969,0.337806,-0.068108,0.416208,0.400872,0.459963,0.412639,0.512778,0.418352,0.557609,0.415842,0.279076,0.292162,0.212038,0.447487,130.023086,52.010713,-0.019402,0.037933,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.835486,0.050000,-0.064256,-0.189169,14.443236,1.256733,-4.185964,-1.136723,1.423927,-32.674362,0.440009,0.400541,0.541544,0.411184,0.541830,-0.075832,0.346456,-0.069801,0.415710,0.400685,0.459552,0.412349,0.512271,0.417985,0.557199,0.415539,0.279799,0.292549,0.212101,0.447823,130.190173,51.943962,-0.019758,0.037771,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.823517,0.050000,-0.044912,-0.136003,14.444894,1.237112,-4.153147,-1.153854,1.427600,-32.660614,0.439606,0.400377,0.540989,0.410937,0.540638,-0.075950,0.351964,-0.070270,0.415257,0.400581,0.459294,0.412196,0.511854,0.417790,0.556951,0.415356,0.278972,0.291147,0.212255,0.447915,129.992273,52.023041,-0.020062,0.037747,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.811426,0.050000,-0.067209,-0.194314,14.433231,1.230958,-4.100539,-1.171582,1.433634,-32.659485,0.438687,0.400240,0.540250,0.410546,0.528419,-0.076042,0.360418,-0.071129,0.414907,0.400520,0.458920,0.411987,0.511547,0.417456,0.556568,0.415028,0.279640,0.291519,0.212314,0.448011,130.212663,51.934990,-0.020274,0.037530,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.799083,0.050000,-0.023739,-0.185496,14.420225,1.221637,-4.043629,-1.189166,1.441633,-32.662636,0.437815,0.400030,0.539639,0.410117,0.517436,-0.076486,0.367134,-0.071756,0.414545,0.400351,0.458522,0.411797,0.511268,0.417127,0.556250,0.414589,0.279902,0.289616,0.212187,0.448098,130.537603,51.805711,-0.020522,0.037318,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.787097,0.050000,-0.041273,-0.180558,14.370439,1.192564,-4.039845,-1.203984,1.443593,-32.658916,0.437430,0.399896,0.539428,0.409966,0.516141,-0.076456,0.366728,-0.071582,0.414188,0.400251,0.458229,0.411638,0.511005,0.416943,0.556037,0.414457,0.281022,0.290366,0.212180,0.448422,130.758865,51.718049,-0.020813,0.037097,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.774555,0.050000,-0.035873,-0.158909,14.361453,1.180119,-3.962314,-1.220027,1.447802,-32.651165,0.437348,0.399791,0.539119,0.409529,0.521729,-0.077035,0.365948,-0.072679,0.413864,0.400211,0.457885,0.411555,0.510716,0.416702,0.555676,0.413981,0.281192,0.290281,0.212338,0.449040,130.454925,51.838544,-0.021052,0.037107,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.761493,0.050000,-0.043285,-0.152283,14.264665,1.151058,-3.958244,-1.230323,1.450229,-32.663437,0.436721,0.399410,0.538574,0.409221,0.510850,-0.079349,0.372957,-0.074717,0.413690,0.400056,0.457759,0.411324,0.510476,0.416519,0.555454,0.413878,0.279766,0.288873,0.212363,0.449107,130.563398,51.795476,-0.021293,0.036489,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.749634,0.050000,-0.036048,-0.142841,14.255079,1.133359,-3.876544,-1.249955,1.456543,-32.670540,0.436385,0.399417,0.538019,0.408865,0.511075,-0.079058,0.373936,-0.075128,0.413350,0.400052,0.457414,0.411295,0.510042,0.416301,0.554912,0.413422,0.279944,0.288659,0.212616,0.449167,130.269742,51.912234,-0.021496,0.036192,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.735242,0.050000,-0.028481,-0.118767,14.230718,1.098944,-3.861701,-1.261614,1.458755,-32.671494,0.436091,0.399319,0.537687,0.408741,0.510107,-0.078933,0.376063,-0.075045,0.413104,0.399989,0.457169,0.411140,0.509837,0.416154,0.554655,0.413294,0.281639,0.289578,0.212609,0.449309,130.219737,51.932169,-0.021799,0.036174,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.722162,0.050000,-0.036160,-0.032198,14.221587,1.053916,-3.840268,-1.280063,1.457823,-32.678001,0.435682,0.399324,0.537263,0.408689,0.508002,-0.079028,0.377491,-0.075343,0.412814,0.399998,0.456831,0.411144,0.509436,0.416157,0.554324,0.413254,0.281788,0.289228,0.212537,0.449237,130.198206,51.940757,-0.022175,0.036195,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.710325,0.050000,0.022407,-0.041551,14.170030,0.978764,-3.796215,-1.292319,1.454597,-32.687843,0.435248,0.399326,0.536761,0.408593,0.502543,-0.079145,0.379574,-0.075678,0.412641,0.400009,0.456626,0.411144,0.509042,0.416112,0.553910,0.413155,0.281989,0.288936,0.212663,0.449291,130.107051,51.977147,-0.022508,0.036206,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.697994,0.050000,-0.066353,-0.068190,14.174418,0.988986,-3.784862,-1.293098,1.454446,-32.698807,0.435265,0.399583,0.536466,0.408641,0.502945,-0.076967,0.384837,-0.075375,0.412662,0.400155,0.456642,0.411166,0.509116,0.416117,0.553769,0.413140,0.273112,0.283773,0.212592,0.449019,129.700330,52.140140,-0.022482,0.036218,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.685601,0.050000,-0.413297,-0.003259,14.039732,0.990316,-3.844040,-1.298969,1.415422,-32.836346,0.435212,0.407226,0.533844,0.417331,0.520660,-0.007970,0.450498,-0.001536,0.411965,0.404549,0.456546,0.411171,0.509233,0.416289,0.554013,0.418617,0.116931,0.121523,0.212535,0.445146,126.457315,53.477281,-0.022431,0.035985,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.673300,0.050000,-0.083778,-0.024829,14.131533,0.993291,-3.837976,-1.292637,1.422277,-32.834621,0.435305,0.406501,0.534313,0.417187,0.515018,-0.016888,0.440705,-0.000718,0.412577,0.404381,0.456570,0.411272,0.509429,0.416310,0.553916,0.418178,0.134171,0.127497,0.212570,0.445369,126.962876,53.264336,-0.022415,0.035994,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.660873,0.050000,-0.030083,-0.027636,14.182608,1.008827,-3.798410,-1.289675,1.433201,-32.810806,0.435332,0.404345,0.534482,0.414238,0.510560,-0.037921,0.437431,-0.028909,0.412765,0.403362,0.456624,0.411271,0.509437,0.416261,0.553940,0.416789,0.188347,0.182733,0.212589,0.445624,127.111284,53.202148,-0.022346,0.036001,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.648776,0.050000,-0.007556,-0.083748,14.191357,1.003674,-3.782512,-1.288282,1.439845,-32.794323,0.435197,0.402755,0.534814,0.412448,0.505294,-0.052619,0.429416,-0.045130,0.412771,0.402521,0.456633,0.411247,0.509442,0.416210,0.553925,0.415825,0.222580,0.216307,0.212590,0.445971,127.700231,52.956783,-0.022321,0.036007,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.635394,0.050000,-0.028448,-0.066009,14.225684,1.016073,-3.774300,-1.288122,1.447295,-32.778275,0.435126,0.401592,0.535067,0.411279,0.501550,-0.062318,0.422554,-0.054738,0.412788,0.401767,0.456659,0.411209,0.509443,0.416152,0.553875,0.415054,0.244264,0.237423,0.212591,0.446134,128.114490,52.785546,-0.022312,0.036011,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.623311,0.050000,0.023684,-0.047054,14.228048,1.026656,-3.774301,-1.288671,1.450193,-32.765537,0.434896,0.400999,0.535222,0.410548,0.494947,-0.067325,0.417675,-0.060431,0.412815,0.401383,0.456678,0.411197,0.509446,0.416140,0.553803,0.414489,0.256675,0.252814,0.212554,0.446870,128.601367,52.585703,-0.022293,0.036054,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.610949,0.050000,-0.012933,-0.026530,14.224858,1.030265,-3.763698,-1.290256,1.451974,-32.760612,0.434621,0.400731,0.535296,0.409991,0.488325,-0.069916,0.413894,-0.064467,0.412808,0.401278,0.456690,0.411180,0.509344,0.416072,0.553741,0.414089,0.260979,0.260412,0.212473,0.447291,129.035957,52.408596,-0.022291,0.036056,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.597563,0.050000,0.012866,-0.032761,14.219744,1.005890,-3.746239,-1.293212,1.453298,-32.758987,0.434430,0.400588,0.535282,0.409636,0.485377,-0.071459,0.412067,-0.067177,0.412754,0.401234,0.456604,0.411174,0.509288,0.416032,0.553635,0.413837,0.263855,0.265088,0.212419,0.447418,129.254392,52.320028,-0.022412,0.036065,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.584377,0.050000,0.016737,-0.041936,14.220750,0.998183,-3.736364,-1.293028,1.451586,-32.753063,0.434385,0.400538,0.535331,0.409503,0.484041,-0.072117,0.410315,-0.068799,0.412763,0.401211,0.456612,0.411200,0.509266,0.416033,0.553607,0.413823,0.264380,0.266202,0.212405,0.447498,129.371512,52.272662,-0.022427,0.036206,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.571172,0.050000,0.004035,0.005187,14.262733,1.006838,-3.722590,-1.293610,1.452195,-32.749660,0.434232,0.400528,0.535221,0.409435,0.480362,-0.072552,0.412274,-0.069242,0.412770,0.401191,0.456616,0.411270,0.509259,0.416047,0.553579,0.413740,0.265720,0.268055,0.212372,0.447544,129.424074,52.251433,-0.022413,0.036474,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.559041,0.050000,0.052062,-0.012103,14.295177,1.026744,-3.714445,-1.294684,1.453060,-32.748688,0.434202,0.400520,0.535102,0.409416,0.479303,-0.072859,0.413865,-0.069432,0.412788,0.401186,0.456624,0.411306,0.509261,0.416056,0.553500,0.413703,0.266572,0.269436,0.212372,0.447573,129.311569,52.296893,-0.022397,0.036585,2026-07-21T11:59:50,3
milestone4_pursuit,arsi,20260721-115821,0.546646,0.050000,0.006514,0.024171,14.322391,1.050037,-3.712028,-1.296300,1.454296,-32.745678,0.434119,0.400514,0.534979,0.409381,0.477190,-0.073089,0.415605,-0.069988,0.412796,0.401171,0.456631,0.411346,0.509263,0.416068,0.553423,0.413688,0.266957,0.270087,0.212313,0.447639,129.259535,52.317946,-0.022383,0.036609,2026-07-21T11:59:50,3
